dissimilarity_5_180,correlation_5_180,energy_5_180,homogeneity_5_180,contrast_5_180,dissimilarity_9_180,correlation_9_180,energy_9_180,homogeneity_9_180,contrast_9_180,dissimilarity_13_180,correlation_13_180,energy_13_180,homogeneity_13_180,contrast_13_180,dissimilarity_25_180,correlation_25_180,energy_25_180,homogeneity_25_180,contrast_25_180,dissimilarity_5_45,correlation_5_45,energy_5_45,homogeneity_5_45,contrast_5_45,dissimilarity_9_45,correlation_9_45,energy_9_45,homogeneity_9_45,contrast_9_45,dissimilarity_13_45,correlation_13_45,energy_13_45,homogeneity_13_45,contrast_13_45,dissimilarity_25_45,correlation_25_45,energy_25_45,homogeneity_25_45,contrast_25_45,folder_name
0.124971944,0.889318033,0.324346146,0.786249305,0.018756785,0.15566764,0.618641922,0.26274582,0.62624223,0.028739728,0.139485992,0.767188489,0.29340621,0.761186264,0.020720421,0.199906288,0.472919854,0.247618564,0.562105238,0.039113412,0.124971944,0.889318033,0.324346146,0.786249305,0.018756785,0.171573893,0.468508314,0.250201678,0.555869564,0.034837595,0.186832738,0.560468203,0.23963365,0.482775035,0.03915305,0.19753362,0.539892714,0.239498123,0.444447672,0.04123476,agricultural
0.102355917,0.518495305,1,0.911088493,0.012350539,0.091607575,0.477233437,1,1,0.010104953,0.098410745,0.526157107,1,1,0.010023849,0.106326548,0.404451322,1,1,0.011409143,0.102355917,0.518495305,1,0.911088493,0.012350539,0.092163927,0.388346735,1,0.997322768,0.010434584,0.086739253,0.632653233,1,1,0.008893037,0.090117465,0.63618086,1,0.947846541,0.009044537,agricultural
0.191571385,0.416770323,0.374923645,0.492172807,0.041403476,0.1156681,0.711141214,0.443685531,0.831369881,0.016847777,0.188447735,0.405676412,0.379736617,0.520783138,0.035013075,0.137433728,0.664662584,0.426613316,0.802227199,0.019150075,0.191571385,0.416770323,0.374923645,0.492172807,0.041403476,0.133852755,0.554938071,0.392070714,0.71839941,0.022146525,0.17795545,0.442987653,0.363687647,0.49294645,0.035299031,0.120689025,0.815951416,0.43233816,0.737133757,0.016424569,agricultural
0.327772919,0.364707674,0.149192175,0.244083673,0.106862106,0.129592456,0.883431831,0.222754292,0.716985497,0.019498787,0.333105966,0.322541879,0.153319029,0.255288627,0.097035135,0.177916864,0.803881037,0.189302417,0.629256757,0.031015573,0.327772919,0.364707674,0.149192175,0.244083673,0.106862106,0.195889062,0.659305819,0.159176655,0.453802881,0.042327929,0.310453242,0.377468465,0.143511072,0.245539226,0.095400046,0.152365149,0.945489551,0.195192903,0.597697032,0.025283678,agricultural
0.219849759,0.582518056,0.191742323,0.46047381,0.055442202,0.171773677,0.64688023,0.206063662,0.571230268,0.035105781,0.216831049,0.569310353,0.188979246,0.465060231,0.04579184,0.217498166,0.516619442,0.196664194,0.515075771,0.046357309,0.219849759,0.582518056,0.191742323,0.46047381,0.055442202,0.17091839,0.596289141,0.203003896,0.578140863,0.035336425,0.213581822,0.567175855,0.183311662,0.425540789,0.050318778,0.188314979,0.708224209,0.198658292,0.4740619,0.038191827,agricultural
0.225339748,0.704368699,0.16425415,0.439810339,0.057114099,0.255744246,0.420306834,0.154196228,0.376341683,0.073263946,0.29390477,0.400989454,0.153465838,0.331843169,0.081728556,0.257784514,0.476300785,0.158492353,0.461414995,0.066618657,0.225339748,0.704368699,0.16425415,0.439810339,0.057114099,0.235729634,0.432514323,0.157391399,0.414452873,0.06414165,0.271288547,0.467219098,0.14861861,0.320884604,0.079059685,0.254310936,0.542004764,0.154002813,0.376847487,0.070359326,agricultural
0.396572042,0.372038675,0.092585985,0.250044917,0.1713011,0.389064255,0.219664649,0.092909182,0.243616439,0.165304978,0.308536406,0.597091021,0.095492751,0.36221931,0.098171535,0.380343064,0.356790805,0.091660256,0.307968362,0.140836462,0.396572042,0.372038675,0.092585985,0.250044917,0.1713011,0.353272746,0.239637842,0.09203963,0.276190439,0.144058763,0.248342109,0.77340311,0.101327711,0.386086214,0.070952479,0.329533651,0.568218786,0.089741644,0.282042936,0.117678257,agricultural
0.560730352,0.413195248,0.067841378,0.15664623,0.306450988,0.21143496,0.883648408,0.092605352,0.461648393,0.05879353,0.578058931,0.330729427,0.072128428,0.153163668,0.285183282,0.324977624,0.732222412,0.077207589,0.341562777,0.114183565,0.560730352,0.413195248,0.067841378,0.15664623,0.306450988,0.329171779,0.673212632,0.068437605,0.27587436,0.122985324,0.540729739,0.374453565,0.06515503,0.14309509,0.284946848,0.2501593,0.915822865,0.084850836,0.374636816,0.083076826,agricultural
0.493617057,0.191671592,0.086189383,0.14035214,0.236742401,0.162976776,0.893821304,0.13117638,0.618328139,0.032952019,0.475706443,0.248798505,0.082387192,0.156062604,0.193869443,0.227382719,0.822261153,0.107700031,0.506101182,0.052485386,0.493617057,0.191671592,0.086189383,0.14035214,0.236742401,0.15817088,0.882075044,0.130822225,0.637060743,0.031761874,0.48281672,0.15874137,0.090890305,0.140193714,0.224750851,0.436086573,0.365761158,0.076977206,0.149244291,0.177631014,agricultural
0.273038948,0.237742339,0.243758386,0.349995423,0.080400107,0.15408696,0.699330585,0.266296068,0.594059556,0.027352559,0.267960163,0.263173242,0.238217811,0.369756128,0.067834408,0.262594637,0.266141428,0.215902035,0.398348385,0.062999345,0.273038948,0.237742339,0.243758386,0.349995423,0.080400107,0.145996901,0.689282869,0.270366671,0.628405378,0.025148769,0.231133006,0.433103694,0.20658775,0.376151585,0.056913785,0.250850199,0.366901955,0.217247536,0.338013226,0.062910886,agricultural
0.224180064,0.32933021,0.372628531,0.464525586,0.057109082,0.134907707,0.686192139,0.498157203,0.74648037,0.022573342,0.221277216,0.335969695,0.370228279,0.507068422,0.048741381,0.229254246,0.234997352,0.367533832,0.554991573,0.051981669,0.224180064,0.32933021,0.372628531,0.464525586,0.057109082,0.127040788,0.678336092,0.508483264,0.799921708,0.020616422,0.203815238,0.382068711,0.357640979,0.525415968,0.048604705,0.213912256,0.382243431,0.360072792,0.471274191,0.04887453,agricultural
0.42545996,0.638825929,0.050736468,0.212547467,0.191969782,0.51764475,0.260805004,0.051076134,0.152824796,0.269459037,0.589018353,0.260041246,0.061287077,0.135132564,0.293372341,0.349821499,0.715197907,0.057382116,0.318748955,0.118247032,0.42545996,0.638825929,0.050736468,0.212547467,0.191969782,0.494187145,0.222060481,0.051865592,0.164795226,0.252796035,0.573813567,0.241940888,0.056398613,0.123777154,0.314433451,0.468204148,0.547382019,0.048227862,0.16915562,0.210693782,agricultural
0.555206711,0.238545297,0.06824123,0.160277868,0.318961053,0.207541508,0.867725868,0.109698915,0.502058216,0.054951628,0.536907794,0.275954411,0.066588584,0.174705837,0.2645136,0.28949122,0.777059198,0.094016215,0.438745927,0.088196761,0.555206711,0.238545297,0.06824123,0.160277868,0.318961053,0.20070603,0.855043169,0.110072853,0.527012699,0.05264672,0.537396259,0.226941155,0.068892308,0.156337801,0.29480683,0.4979643,0.368801001,0.063822153,0.168740355,0.248865936,agricultural
0.874221574,0.079161347,0.061470549,0.076098228,0.678680757,0.173630295,0.976165263,0.09202527,0.576974613,0.03687584,0.827786014,0.17794476,0.055032619,0.085145061,0.539040938,0.293699781,0.906350071,0.069223473,0.39690969,0.085470761,0.874221574,0.079161347,0.061470549,0.076098228,0.678680757,0.169817015,0.969761268,0.091677867,0.58714892,0.036054709,0.872724535,0.004892607,0.075545947,0.068069563,0.667668269,0.736327435,0.343756742,0.048607033,0.087750299,0.464950851,agricultural
0.938542614,0.079199444,0.060964114,0.070900201,0.77965812,0.18295858,0.976672226,0.091455476,0.563129063,0.042028678,0.887529802,0.182283938,0.053952037,0.076814993,0.61653413,0.316881132,0.902962608,0.067460242,0.38851989,0.10047672,0.938542614,0.079199444,0.060964114,0.070900201,0.77965812,0.179074152,0.970123182,0.090978887,0.572264587,0.041210783,0.939786418,0,0.077335775,0.062375152,0.770357363,0.785470837,0.35539456,0.047088327,0.079827884,0.526699542,agricultural
0.952707845,0.081975992,0.056715454,0.064502299,0.802483253,0.191063811,0.973517392,0.084598196,0.537875968,0.045539849,0.902926056,0.178112391,0.051085701,0.080075215,0.638938959,0.312364835,0.910979417,0.065164466,0.394033133,0.098118685,0.952707845,0.081975992,0.056715454,0.064502299,0.802483253,0.185080917,0.967913583,0.084670147,0.562154581,0.043884467,0.953313286,0.002452801,0.072221824,0.063475054,0.793452143,0.803795728,0.34201408,0.044718357,0.078518697,0.552199203,agricultural
1,0.097957904,0.058867754,0.064087058,0.886153894,0.213394599,0.957689086,0.085666746,0.503515845,0.063050886,0.946872761,0.190393812,0.051906044,0.072691958,0.703964666,0.35248968,0.887187402,0.063658632,0.351849847,0.127778559,1,0.097957904,0.058867754,0.064087058,0.886153894,0.208047452,0.950413703,0.085191133,0.523490933,0.061065689,1,0.019223966,0.073562371,0.057982328,0.873476766,0.839371541,0.356969093,0.0447835,0.078406027,0.6059981,agricultural
0.975496523,0.082540312,0.061102135,0.066656621,0.841339994,0.200161352,0.970761588,0.089007744,0.514295985,0.049728387,0.921001634,0.186214299,0.053597399,0.07309811,0.664650947,0.341457307,0.893750296,0.065852125,0.353121912,0.11545802,0.975496523,0.082540312,0.061102135,0.066656621,0.841339994,0.195364444,0.963903918,0.088768969,0.537995102,0.048592229,0.974079862,0.005848332,0.076932138,0.060814728,0.830085171,0.815843213,0.358690506,0.046854565,0.074495837,0.568659227,agricultural
0.871631233,0.074004634,0.077229836,0.073628265,0.673511446,0.17730367,0.972579278,0.111454657,0.570500155,0.038463131,0.822566195,0.180263384,0.066484488,0.08034288,0.530848895,0.308919678,0.888717964,0.07974297,0.396083031,0.094399654,0.871631233,0.074004634,0.077229836,0.073628265,0.673511446,0.173647907,0.96561389,0.110272013,0.590104482,0.037723861,0.864321344,0.011583267,0.094991004,0.072573854,0.655116977,0.726958626,0.353823806,0.056826677,0.08949043,0.453393494,agricultural
0.475729601,0.091608321,0.199340562,0.149405002,0.210611158,0.135475584,0.912969794,0.253769423,0.734476093,0.023058274,0.478664632,0.091540509,0.216223185,0.155605658,0.186683693,0.214746519,0.819159544,0.190585561,0.468523758,0.042916297,0.475729601,0.091608321,0.199340562,0.149405002,0.210611158,0.127867222,0.909116486,0.259534304,0.786875195,0.021181357,0.422987,0.229881303,0.16216683,0.15898016,0.167500231,0.467853859,0.101964374,0.216808924,0.14110242,0.191454243,agricultural
0.369268995,0.21917749,0.208956128,0.20732133,0.138353464,0.163273768,0.775868814,0.255420885,0.645232411,0.035337669,0.365717113,0.224938063,0.214015383,0.219813278,0.1173267,0.211550063,0.706879303,0.215584579,0.508128786,0.044421185,0.369268995,0.21917749,0.208956128,0.20732133,0.138353464,0.155632451,0.764549702,0.259089884,0.673711594,0.032867603,0.331111013,0.316904703,0.189269474,0.222954921,0.11011275,0.353758185,0.245582153,0.214472192,0.197564728,0.116804438,agricultural
0.100260409,0.783546335,0.785899046,1,0.012620499,0.150714225,0.292732265,0.696546224,0.544503062,0.023943634,0.157421536,0.392239349,0.70820404,0.54848558,0.02259021,0.159301007,0.328366509,0.675232735,0.616216614,0.023057701,0.100260409,0.783546335,0.785899046,1,0.012620499,0.143282972,0.264222973,0.703013299,0.57809639,0.022220867,0.110374496,0.684830064,0.656147337,0.800182736,0.014263145,0.091332548,0.839487475,0.772476959,1,0.009885292,agricultural
0.45873466,0.652423125,0.056520991,0.200631459,0.223182484,0.566807237,0.241427516,0.053600945,0.170730249,0.330496949,0.695644449,0.179226789,0.065579808,0.097102034,0.385768699,0.36045317,0.759234979,0.065419566,0.299691378,0.122952678,0.45873466,0.652423125,0.056520991,0.200631459,0.223182484,0.540985351,0.202744148,0.054155773,0.175657743,0.309923229,0.659001122,0.182851784,0.060494519,0.111599508,0.401986393,0.505124295,0.543443346,0.050294681,0.181742268,0.252465086,agricultural
0.993486106,0.146424672,0.030856152,0.08165479,0.950575728,0.81439376,0.244097818,0.026242725,0.108163039,0.686947418,0.458652062,0.81858331,0.037447495,0.251876591,0.215738626,0.435771611,0.826576934,0.040369135,0.288786653,0.196402856,0.993486106,0.146424672,0.030856152,0.08165479,0.950575728,0.770196503,0.220523933,0.02660552,0.118546584,0.632577449,0.302121717,0.984946757,0.046766226,0.343381521,0.112532713,0.589870983,0.727561235,0.030428177,0.167880921,0.364617088,agricultural
0.166744262,0.700990959,0.271957211,0.510802593,0.028915769,0.096160135,0.864307014,0.370656166,0.916960418,0.010520041,0.095687754,0.910583492,0.389318577,0.993710013,0.009075359,0.122202295,0.817500296,0.333023772,0.844731228,0.014200307,0.166744262,0.700990959,0.271957211,0.510802593,0.028915769,0.229780115,0.057892611,0.297977993,0.317577083,0.052571447,0.19741376,0.498292167,0.247794304,0.372672334,0.038344214,0.177126355,0.66061929,0.253176745,0.407141461,0.029331001,agricultural
0.48367503,0.42116546,0.054436696,0.193000613,0.255290707,0.507315452,0.184381064,0.057613464,0.165494295,0.273803714,0.504573403,0.349729315,0.057497864,0.19233407,0.240816398,0.491067496,0.350126007,0.054276895,0.212166495,0.226077764,0.48367503,0.42116546,0.054436696,0.193000613,0.255290707,0.484375021,0.142741854,0.058647667,0.173179689,0.256593015,0.511105025,0.304808313,0.056467343,0.156022854,0.270206773,0.320914122,0.795796731,0.061391083,0.292759071,0.113631399,agricultural
0.506211755,0.304270978,0.071996996,0.15870765,0.253309963,0.281611704,0.716095315,0.077265528,0.333830425,0.088719884,0.497076895,0.305010758,0.072357541,0.179268506,0.21714645,0.475838777,0.299819024,0.068757001,0.217970496,0.202289713,0.506211755,0.304270978,0.071996996,0.15870765,0.253309963,0.264939173,0.71060095,0.078996148,0.351225676,0.080596442,0.416586973,0.473369613,0.065066633,0.206676294,0.181457477,0.463445283,0.380690682,0.069172034,0.173753932,0.20754073,agricultural
0.509319462,0.238194008,0.083677116,0.139430425,0.250628958,0.269937522,0.701506506,0.083176211,0.361292192,0.084765162,0.498737432,0.255701872,0.082846179,0.154602785,0.212669926,0.469300308,0.26233833,0.073124442,0.202622909,0.197193574,0.509319462,0.238194008,0.083677116,0.139430425,0.250628958,0.253222354,0.697181224,0.085044483,0.386130998,0.076706215,0.412063897,0.434399895,0.069486238,0.188306828,0.176750343,0.464871725,0.330446695,0.076412675,0.152703855,0.204727335,agricultural
0.486112912,0.23921189,0.094290336,0.15488449,0.230230955,0.26101374,0.698597241,0.094022848,0.365606052,0.07865503,0.478032821,0.261563653,0.092496605,0.1606796,0.195627048,0.446188172,0.275375521,0.08346932,0.212187442,0.17822116,0.486112912,0.23921189,0.094290336,0.15488449,0.230230955,0.245206078,0.69331052,0.096207902,0.389858137,0.071391107,0.394282047,0.441091505,0.078717279,0.205594059,0.16202018,0.443719239,0.338609126,0.085787057,0.161219172,0.186914258,agricultural
0.548480955,0.020685714,0.189776376,0.119274469,0.26900372,0.099538484,0.985982066,0.290804211,0.924987963,0.011724705,0.55228387,0.018615442,0.226287705,0.120723606,0.238832669,0.222594989,0.854544314,0.188293753,0.421240597,0.043016866,0.548480955,0.020685714,0.189776376,0.119274469,0.26900372,0.093041694,0.984988698,0.300265321,1,0.010594159,0.481045672,0.187916556,0.150960003,0.134836687,0.208922921,0.537520039,0.021275546,0.241262964,0.113895004,0.243211932,agricultural
0.702667097,0,0.143562868,0.094056253,0.442526063,0.109146076,1,0.243685883,0.866291572,0.014049946,0.708330661,0.000266658,0.176495028,0.094605946,0.394368788,0.269964368,0.873441599,0.147313764,0.365183195,0.06340803,0.702667097,0,0.143562868,0.094056253,0.442526063,0.10076771,1,0.252222861,0.944355526,0.012426775,0.617301137,0.173568646,0.111026149,0.103782818,0.343777137,0.691359709,0.000521334,0.197375047,0.090505088,0.403531156,agricultural
0.77276139,0.000299497,0.131157617,0.081929952,0.531341328,0.1265431,0.99568448,0.210091713,0.746124051,0.018725525,0.781361152,0,0.162703331,0.092793683,0.475825996,0.307821055,0.861447769,0.136946416,0.316442462,0.082138821,0.77276139,0.000299497,0.131157617,0.081929952,0.531341328,0.116796231,0.995759328,0.21844406,0.81776965,0.01655459,0.678290568,0.18030482,0.105543277,0.09977025,0.411504281,0.765038596,0,0.178375173,0.080522709,0.489469269,agricultural
0.286041276,0.710379854,0.088549318,0.346501941,0.093079001,0.287579325,0.547931473,0.084781281,0.347492202,0.097191131,0.318061153,0.543872282,0.084159761,0.351746879,0.108246344,0.376347577,0.356467987,0.080029728,0.308106601,0.139677343,0.286041276,0.710379854,0.088549318,0.346501941,0.093079001,0.273967864,0.527690048,0.085936459,0.362348411,0.090449398,0.28622088,0.62978096,0.08397729,0.354743888,0.099923245,0.342291392,0.527421312,0.077891551,0.263961843,0.12500834,agricultural
0.396615643,0.692039231,0.058007316,0.311769657,0.185719867,0.433051285,0.464001666,0.050679518,0.255641467,0.217107007,0.39103533,0.67144171,0.053029558,0.309330044,0.154325043,0.493487656,0.455957481,0.048917453,0.245897428,0.228041713,0.396615643,0.692039231,0.058007316,0.311769657,0.185719867,0.408135336,0.454421399,0.05131217,0.266429225,0.197339929,0.397715627,0.648769344,0.050766545,0.264749616,0.182615689,0.47222622,0.541459186,0.047169968,0.204500908,0.232529679,agricultural
0.291310039,0.515791847,0.140728472,0.349477676,0.097309497,0.304206922,0.277568047,0.136766146,0.334888759,0.107426156,0.29410654,0.481530475,0.133253297,0.362783395,0.086001379,0.305643488,0.394549045,0.139365691,0.390585037,0.092456364,0.291310039,0.515791847,0.140728472,0.349477676,0.097309497,0.264818232,0.370888643,0.140589164,0.387968846,0.084308439,0.307990198,0.380198015,0.133420311,0.319561538,0.107743642,0.289571115,0.517807176,0.130472256,0.318568673,0.088963123,agricultural
0.303704287,0.49602424,0.112695521,0.313693962,0.101171784,0.302989481,0.316651277,0.114116368,0.303306646,0.102578124,0.287198478,0.518610867,0.110813231,0.347700951,0.080892378,0.24049664,0.658904753,0.120475669,0.454155526,0.05576576,0.303704287,0.49602424,0.112695521,0.313693962,0.101171784,0.277972374,0.339936333,0.114116558,0.338612526,0.088770283,0.303397486,0.431352771,0.110558081,0.294397889,0.100820753,0.274225237,0.589699491,0.108524537,0.32263867,0.079281354,agricultural
0.372096657,0.556368426,0.075937002,0.266267687,0.154359944,0.422156636,0.350331804,0.073090498,0.124936306,0.165016216,0.287514685,0.726046548,0.088639943,0.36754623,0.08331035,0.40750599,0.375107914,0.074564079,0.282950499,0.160056391,0.372096657,0.556368426,0.075937002,0.266267687,0.154359944,0.415354204,0.190467979,0.072323425,0.18730414,0.181616746,0.430943947,0.300965,0.072348216,0.220806919,0.202360695,0.439852642,0.323017387,0.074501939,0.202123398,0.195720204,agricultural
0.182343369,0.579793268,0.266384312,0.559449018,0.040530978,0.219572192,0.316832483,0.24492278,0.303497963,0.04719209,0.155018667,0.682606955,0.279530503,0.681396365,0.025667778,0.20027815,0.411931019,0.258576134,0.571909777,0.040977498,0.182343369,0.579793268,0.266384312,0.559449018,0.040530978,0.201674638,0.299127962,0.240873419,0.389497397,0.043221146,0.200751593,0.442289883,0.241912517,0.446193673,0.045457122,0.208919866,0.464175261,0.238221469,0.379892528,0.04405523,agricultural
